1;fr;Par quel film sorti en 1974 Gérard Depardieu a-t-il été révélé ?;« Les Valseuses »;« Le Camion »;« Le Sucre »;« Buffet froid »;Débutant;Ce film fut un succès doublé d'un scandale en raison des dialogues crus et de la sexualité étalée des personnages.;https://fr.wikipedia.org/wiki/Les_Valseuses
29;de;In welchem belgischen Dorf hat Gérard Depardieu Ende 2012 eine Immobilie erworben ?;Néchin;Antoing;Basècles;Blaton;Expert;Jean-Marc AyRault, der die Steuerpolitik der Regierung verteidigt, erklärt, dass diese Abreise ziemlich schäbig ist.;
30;de;Welche Firma hat er mit dem Geschäftsmann Bernard Magrez gegründet ?;Der Schlüssel zum Terroir;La Part des Anges;Weingenuss;Frankreich von hier aus;Expert;Es hat auch in tolle Restaurants, ein Hotel, eine Brasserie, ein Keller-Restaurant und einen Fischhändler investiert.;
1;es;¿Por qué película estrenada en 1974 se reveló Gérard Depardieu ?;« Les Valseuses »;« El camión »;« Azúcar »;« Buffet frío »;Débutant;Esta película fue un éxito junto con un escándalo por los diálogos crudos y la sexualidad difundida de los personajes.;https://es.wikipedia.org/wiki/Les_valseuses
2;es;¿Qué segunda nacionalidad adquirió Gérard Depardieu en 2013 ?;Ruso;Español;Suiza;Americano;Débutant;La ciudadanía de la Federación de Rusia está regulada por el artículo 6 de la Constitución, que se refiere a la legislación federal.;
3;es;Además de actor y productor, ¿qué otra profesión tiene ?;Viticultor;Abogado ","Avocat;Carpintero;Climatólogo;Débutant;Ha sido propietario de viñedos en el área de denominación de vino Coteaux-du-layon AOC en el Château de Tigné en Anjou desde 1989.;
4;es;¿De qué actor es Gérard Depardieu el padre de hoy ?;Guillaume Depardieu;Mathieu Amalric;Bruno Putzulu;Manuel White;Débutant;A la edad de 17 años, en 1988, fue condenado a tres años de prisión por consumir, importar y traficar heroína.;https://es.wikipedia.org/wiki/Guillaume_Depardieu
5;es;¿Con quién ha formado un tándem ganador en tres exitosas comedias ?;Pierre Richard;Richard Anconina;Pierre Brasseur;Richard Berry;Débutant;Las tres comedias de éxito son « La Chèvre » en 1981, « Les Compères » en 1983 y « Les Fugitifs » en 1986.;https://es.wikipedia.org/wiki/Pierre_Richard
6;es;¿Qué papel juega Gérard Depardieu en la saga « Asterix y Obelix » ?;Obelix;Asterix;Panoramix;Dogmatix;Débutant;« Asterix y Obelix : Mission Cléopâtre », dirigida por Alain Chabat y estrenada en 2002, totalizó 14.;
7;es;¿Con qué actriz tuvo una relación entre 1996 y 2005 ?;Ramo Carole;Catherine Deneuve;Mireille Darc;Miou-Miou;Débutant;Desde 2005, Gérard Depardieu vive con Clémentine Igou, una ex estudiante de literatura de Harvard.;https://es.wikipedia.org/wiki/Carole_Bouquet
8;es;¿Aproximadamente en cuántas películas ha aparecido Gérard Depardieu ?;200;150;100;250;Débutant;Ha realizado giras con prestigiosos cineastas franceses, incluidos François Truffaut, Jean-Luc Godard y Alain Resnais.;
9;es;¿Qué película le valió un premio de interpretación en el Festival de Cine de Venecia de 1985 ?;« Policía »;« Danton »;« Dos »;« Loulou »;Débutant;A pesar de los importantes recursos a los que Pialat no está acostumbrado, el tiroteo de la « Policía » fue accidentado por decir lo menos.;
10;es;¿Quién lo eligió para ser la voz francesa de John Travolta en « Blow Out » ?;John Travolta;Brian de Palma;John Lightgow;Dennis Franz;Débutant;La película está muy marcada por la forma en que Estados Unidos controló el metraje después de la guerra de Vietnam.;https://es.wikipedia.org/wiki/Blow_Out
11;es;¿En qué año nació Gérard Depardieu en Châteauroux ?;1948;1954;1960;1966;Confirmé;Gérard Depardieu es el tercer hijo de René Depardieu llamado Dédé y Alice Marillier llamada La Lilette.;
12;es;¿Quién le ofreció un papel en 1972 a Gérard Depardieu en « Nathalie Granger » ?;Marguerite Duras;Odette Joyeux;Anne Théron;Christine Albanel;Confirmé;Marguerite Duras obtuvo un inmenso éxito de público con la autoficción « L'Amant », Prix Goncourt en 1984.;https://es.wikipedia.org/wiki/Marguerite_Duras
13;es;¿En qué fresco histórico de Bernardo Bertolucci actuó ?;« 1900 »;« La Luna »;« Pequeño Buda »;« Belleza robada »;Confirmé;Gérard Depardieu impresiona entonces por su facilidad para cambiar de universos y también por la amplitud de su registro.;https://es.wikipedia.org/wiki/Novecento
14;es;¿En qué película Gérard Depardieu asume el papel principal del famoso jacobino ?;« Danton »;« Urano »;« Germinal »;« Falsos »;Confirmé;La obra se basa en la oposición entre Danton y Robespierre, que encarnan dos visiones diferentes de la Revolución.;https://es.wikipedia.org/wiki/Danton_(película)
15;es;¿Quién hizo la película « 1492: Christophe Colomb » con Gérard Depardieu ?;Ridley Scott;Steven Spielberg;John Badham;Ron Howard;Confirmé;La película se estrenó el 14 de octubre de 1992 para celebrar el 500 aniversario del descubrimiento europeo de Cristóbal Colón.;https://es.wikipedia.org/wiki/1492:_la_conquista_del_paraíso
16;es;¿En qué película interpreta a un mayordomo y mayordomo del Grand Condé ?;« Vatel »;« Danton »;« 1900 »;« Germinal »;Confirmé;La película evoca los últimos días del cocinero François Vatel, mayordomo del príncipe Luis II de Borbón-Condé.;https://es.wikipedia.org/wiki/Vatel_(película)
17;es;¿Qué papel inmortalizado por Michel Simon asumió Gérard Depardieu en 2005 ?;Boudu;Julius;Agustín;Cezanne;Confirmé;« Boudu » es una nueva versión, en lugar de una recuperación, de la película de Jean Renoir « Ahorra las aguas guardadas » de 1932.;
18;es;¿En qué ciudad Vladimir Putin le dio su nuevo pasaporte ruso ?;Sochi;Moscú;Omsk;Irkutsk;Confirmé;El presidente de Mordovia, Vladimir Volkov, le ofrecerá un lugar para construir una casa en medio de un bosque.;
19;es;¿Para qué salsas ha realizado Gérard Depardieu una campaña de promoción ?;Barilla;Harrys;Maggi;Kwatta;Confirmé;Desde entonces, el actor ha estado promocionando para otras empresas como Crédit Agricole, la marca Cystos o incluso Armavia.;
20;es;¿Qué profesión encarna Gérard Depardieu en la película « Coco » de Gad Elmaleh ?;Doctor;Abogado ","Avocat;Cook;Gendarme;Confirmé;Esta es la primera producción de Gad Elmaleh, adaptada de un boceto extraído de la muestra « La Vie Normale ».;
21;es;¿A qué teniente de alcalde ecologista de Bègles Depardieu ha criticado duramente ?;Noël Mamère;José Bové;Antoine Waechter;Brice Lalonde;Expert;Candidato a las elecciones presidenciales francesas de 2002, Noël Mamère obtuvo el 5,25%, la mejor puntuación de un candidato verde.;
22;es;¿Qué actriz y letrista francesa es la madre de Guillaume y Julie Depardieu ?;Élisabeth Guignot;Bruna Giraldi;Manuela Gourary;Evelyne Grandjean;Expert;Separados en 1992, Gérard Depardieu y Élisabeth Guignot se divorciaron en 2006 después de catorce años de procedimientos.;
23;es;¿Dónde cuidaba Gérard Depardieu para ganar dinero ?;Jacques Demy;François Truffaut;Jean-Luc Godard;Alain Resnais;Expert;Jacques Demy es conocido como director, pero también guionista, escritor de diálogos, letrista, productor y actor.;https://es.wikipedia.org/wiki/Guillaume_Depardieu
24;es;¿Quién hizo la película histórica « Le Retour de Martin Guerre » en 1982 ?;Daniel Vigne;Martin Provost;Hervé Guibert;Michel Leclerc;Expert;Se dice que es esta película disfrazada la que sin duda le dio cierto gusto por este tipo de roles.;
25;es;¿Qué comedia representa su primer éxito internacional en el cine ?;« Tarjeta Verde »;« Glenn »;« Los Invencibles »;« El fin »;Expert;Su actuación en « Green Card » junto a Andie MacDowell le valió el Globo de Oro al Mejor Actor de Comedia.;https://es.wikipedia.org/wiki/Green_Card_(película)
26;es;¿Por qué teólogo cristiano admira Gérard Depardieu ?;San Agustín;Saint André;San Bernardo;San Francisco;Expert;Conoció a Juan Pablo II durante el jubileo del año 2000, cuando se mencionó al obispo de Hipona.;https://es.wikipedia.org/wiki/Agustín_de_Hipona
27;es;¿Qué presidente otorgó a Gérard Depardieu la Legión de Honor ?;François Mitterrand;Jacques Chirac;François Hollande;Nicolas Sarkozy;Expert;Depardieu se involucró en el Movimiento individual, irritante e independiente por la reelección de François Mitterrand.;
28;es;¿De quién declaró en 2010: son cincuenta años de inteligencia política ?;Fidel Castro;Maurice Bishop;Pol Pot;Marien Ngouabi;Expert;En 1996, invirtió en una empresa petrolera en Cuba, por consejo de un amigo en común, Gérard Bourgoin.;https://es.wikipedia.org/wiki/Fidel_Castro
29;es;¿En qué pueblo belga Gérard Depardieu adquirió una propiedad a finales de 2012 ?;Néchin;Antoing;Basècles;Blaton;Expert;Jean-Marc Ayrault, quien defiende la política fiscal de su gobierno, declara que esta salida es bastante lamiadora.;
30;es;¿Qué empresa creó con el empresario Bernard Magrez ?;La llave del terruño;La Part des Anges;Delicias del vino;Francia desde aquí;Expert;También ha invertido en grandes restaurantes, un hotel, una brasserie, una bodega-restaurante y una pescadería.;
1;it;Con quale film uscito nel 1974 è stato rivelato Gérard Depardieu ?;« Les Valseuses »;« Il camion »;« Zucchero »;« Buffet freddo »;Débutant;Questo film è stato un successo unito a uno scandalo a causa dei dialoghi crudi e della sessualità diffusa dei personaggi.;https://it.wikipedia.org/wiki/I_santissimi
2;it;Quale seconda nazionalità ha acquisito Gérard Depardieu nel 2013 ?;Russo;spagnolo;Svizzera;americano;Débutant;La cittadinanza della Federazione Russa è regolata dall'articolo 6 della Costituzione, che fa riferimento alla legislazione federale.;
3;it;Oltre ad essere attore e produttore, che altra professione svolge ?;Vignaiolo;Avvocato;Falegname;Climatologo;Débutant;Dal 1989 è proprietario di vigneti nella zona di denominazione del vino AOC Coteaux-du-layon presso lo Château de Tigné in Anjou.;
4;it;Quale attore è Gérard Depardieu il padre di oggi ?;Guillaume Depardieu;Mathieu Amalric;Bruno Putzulu;Manuel White;Débutant;All'età di 17 anni, nel 1988, è stato condannato a tre anni di reclusione per uso, importazione e traffico di eroina.;https://it.wikipedia.org/wiki/Guillaume_Depardieu
5;it;Con chi ha formato un tandem vincente in tre commedie di successo ?;Pierre Richard;Riccardo Anconina;Pierre Brasseur;Richard Berry;Débutant;Le tre commedie di successo sono « La Chèvre » nel 1981, « Les Compères » nel 1983 e « Les Fugitifs » nel 1986.;https://it.wikipedia.org/wiki/Pierre_Richard
6;it;Che ruolo ha Gérard Depardieu nella saga di « Asterix e Obelix » ?;Obelix;Asterix;Panoramamix;Dogmatix;Débutant;« Asterix e Obelix : Mission Cléopâtre », diretto da Alain Chabat e uscito nel 2002, ha totalizzato 14.;
7;it;Con quale attrice ha avuto una relazione dal 1996 al 2005 ?;Carole Bouquet;Catherine Deneuve;Mireille Darc;Miou-Miou;Débutant;Dal 2005, Gérard Depardieu vive con Clémentine Igou, un'ex studentessa di letteratura di Harvard.;https://it.wikipedia.org/wiki/Carole_Bouquet
8;it;In quanti film è apparso circa Gérard Depardieu ?;200;150;100;250;Débutant;Ha girato con prestigiosi registi francesi, tra cui François Truffaut, Jean-Luc Godard e Alain Resnais.;
9;it;Quale film gli è valso un premio per l'interpretazione alla Mostra del cinema di Venezia del 1985 ?;« Polizia »;« Danton »;« Due »;« Loulou »;Débutant;Nonostante le risorse significative a cui Pialat non è abituato, l'uccisione di « Polizia » è stata a dir poco ricca di eventi.;
10;it;Da chi è stato scelto per essere la voce francese di John Travolta in « Blow Out » ?;John Travolta;Brian de Palma;John Lightgow;Dennis Franz;Débutant;Il film è molto segnato dal modo in cui gli Stati Uniti hanno controllato le riprese dopo la guerra del Vietnam.;https://it.wikipedia.org/wiki/Blow_Out
11;it;In che anno è nato a Châteauroux Gérard Depardieu ?;1948;1954;1960;1966;Confirmé;Gérard Depardieu è il terzo figlio di René Depardieu detto Dédé e Alice Marillier detta La Lilette.;
12;it;Chi ha offerto un ruolo nel 1972 a Gérard Depardieu in « Nathalie Granger » ?;Marguerite Duras;Odette Joyeux;Anne Théron;Christine Albanel;Confirmé;Marguerite Duras ha riscosso un immenso successo di pubblico con l'autofiction « L'Amant », Prix Goncourt nel 1984.;https://it.wikipedia.org/wiki/Marguerite_Duras
13;it;In quale affresco storico di Bernardo Bertolucci ha recitato ?;« 1900 »;« La Luna »;« Piccolo Buddha »;« Bellezza rubata »;Confirmé;Gérard Depardieu impressiona poi per la sua disinvoltura nel cambiare universi e anche per l'ampiezza del suo registro.;https://it.wikipedia.org/wiki/Novecento_(film)
14;it;In quale film Gérard Depardieu interpreta il ruolo del famoso giacobino ?;« Danton »;« Urano »;« Germinale »;« Falso »;Confirmé;L'opera è costruita sull'opposizione tra Danton e Robespierre che incarnano due diverse visioni della Rivoluzione.;https://it.wikipedia.org/wiki/Danton_(film_1983)
15;it;Chi ha realizzato il film « 1492: Christophe Colomb » con Gérard Depardieu ?;Ridley Scott;Steven Spielberg;John Badham;Ron Howard;Confirmé;Il film è uscito il 14 ottobre 1992 per celebrare il 500° anniversario della scoperta europea di Cristoforo Colombo.;https://it.wikipedia.org/wiki/1492_-_La_conquista_del_paradiso
16;it;In quale film interpreta uno steward e maggiordomo del Grand Condé ?;« Vatel »;« Danton »;« 1900 »;« Germinale »;Confirmé;Il film rievoca gli ultimi giorni del cuoco François Vatel, maggiordomo del principe Luigi II di Borbone-Condé.;https://it.wikipedia.org/wiki/Vatel_(film)
17;it;Quale ruolo ha assunto nel 2005, immortalato da Michel Simon Gérard Depardieu ?;Boudu;Giulio;Agostino;Cézanne;Confirmé;« Boudu » è una nuova versione, piuttosto che un recupero, dal film di Jean Renoir « Acque salvate salvate » dal 1932.;https://it.wikipedia.org/wiki/Boudu
18;it;In quale città Vladimir Putin gli ha dato il suo nuovo passaporto russo ?;Sochi;Mosca;Omsk;Irkutsk;Confirmé;Il presidente di Mordovia, Vladimir Volkov, gli offrirà un posto dove costruire una casa in mezzo a una foresta.;
19;it;Per quali salse Gérard Depardieu ha realizzato una campagna promozionale ?;Barilla;Harrys;Maggi;Kwatta;Confirmé;Da allora, l'attore ha promosso per altre aziende come Crédit Agricole, il marchio Cystos o persino Armavia.;
20;it;Quale professione incarna Gérard Depardieu nel film « Coco » di Gad Elmaleh ?;Dottore;Avvocato;Cuoco;Gendarme;Confirmé;Questa è la prima produzione di Gad Elmaleh, adattata da uno schizzo tratto dallo spettacolo « La Vie Normale ».;
21;it;Quale vicesindaco ambientalista di Bègles Depardieu ha fortemente criticato ?;Noël Mamère;José Bové;Antoine Waechter;Brice Lalonde;Expert;Candidato alle elezioni presidenziali francesi del 2002, Noël Mamère ha ottenuto il 5,25%, il miglior punteggio di un candidato dei Verdi.;
22;it;Quale attrice e paroliera francese è la madre di Guillaume e Julie Depardieu ?;Elisabeth Guignot;Bruna Giraldi;Manuela Gourary;Evelyne Grandjean;Expert;Separati nel 1992, Gérard Depardieu ed Élisabeth Guignot hanno divorziato nel 2006 dopo quattordici anni di procedimenti.;
23;it;Dove ha fatto da babysitter Gérard Depardieu per guadagnare soldi ?;Jacques Demy;François Truffaut;Jean-Luc Godard;Alain Resnais;Expert;Jacques Demy è conosciuto come regista, ma anche sceneggiatore, dialoghista, paroliere, produttore e attore.;https://it.wikipedia.org/wiki/Guillaume_Depardieu
24;it;Chi ha realizzato il film storico « Le Retour de Martin Guerre » nel 1982 ?;Daniel Vigne;Martin Provost;Hervé Guibert;Michel Leclerc;Expert;Si dice che sia questo film in costume che senza dubbio gli ha dato un certo gusto per questo tipo di ruolo.;https://it.wikipedia.org/wiki/Il_ritorno_di_Martin_Guerre
25;it;Quale commedia rappresenta il suo primo successo internazionale nel cinema ?;« Carta Verde »;« Glenn »;« Gli Invincibili »;« La Fine »;Expert;La sua interpretazione in « Green Card » al fianco di Andie MacDowell gli è valsa il Golden Globe come miglior attore comico.;https://it.wikipedia.org/wiki/Green_Card_-_Matrimonio_di_convenienza
26;it;Per quale teologo cristiano ammira Gérard Depardieu ?;Sant'Agostino;Sant'Andrea;San Bernardo;San Francesco;Expert;Incontrò Giovanni Paolo II durante il giubileo dell'anno 2000, quando fu menzionato il Vescovo di Ippona.;https://it.wikipedia.org/wiki/Agostino_d'Ippona
27;it;Quale presidente ha conferito a Gérard Depardieu la Legione d'Onore ?;François Mitterrand;Jacques Chirac;François Hollande;Nicolas Sarkozy;Expert;Depardieu è stato coinvolto nel Movimento individuale, irritante e indipendente per la rielezione di François Mitterrand.;
28;it;Da chi dichiarò nel 2010: Sono cinquant'anni di intelligenza politica ?;Fidel Castro;Maurice Bishop;Pol Pot;Marien Ngouabi;Expert;Nel 1996 ha investito in una compagnia petrolifera a Cuba, su consiglio di un amico comune, Gérard Bourgoin.;https://it.wikipedia.org/wiki/Fidel_Castro
29;it;In quale villaggio belga Gérard Depardieu ha acquistato una proprietà alla fine del 2012 ?;Nechin;Antoing;Basècles;Blaton;Expert;Jean-Marc Ayrault, che difende la politica fiscale del suo governo, dichiara che questa partenza è piuttosto shabby.;
30;it;Quale azienda ha creato con l'imprenditore Bernard Magrez ?;La chiave del territorio;La Part des Anges;Delizie al vino;La Francia da qui;Expert;Ha anche investito in ottimi ristoranti, un albergo, una brasserie, una cantina-ristorante e una pescheria.;
1;nl;Door welke film uit 1974 werd Gérard Depardieu onthuld ?;« Les Valseuses »;« De vrachtwagen »;« Suiker »;« Koud buffet »;Débutant;Deze film was een succes met een schandaal vanwege de rauwe dialogen en de verspreide seksualiteit van de personages.;https://nl.wikipedia.org/wiki/Les_Valseuses
2;nl;Welke tweede nationaliteit verwierf Gérard Depardieu in 2013 ?;Russisch;Spaans;Zwitserland;Amerikaans;Débutant;Het staatsburgerschap van de Russische Federatie wordt geregeld door artikel 6 van de grondwet, dat verwijst naar federale wetgeving.;
3;nl;Wat voor beroep heeft hij naast acteur en producer nog meer ?;Wijnboer;Advocaat;Timmerman;Klimatoloog;Débutant;Hij bezit sinds 1989 wijngaarden in het wijngebied Coteaux-du-layon AOC op het Château de Tigné in Anjou.;
4;nl;Welke acteur is Gérard Depardieu de vader van vandaag ?;Guillaume Depardieu;Mathieu Amalric;Bruno Putzulu;Manuel Wit;Débutant;Op 17-jarige leeftijd, in 1988, werd hij veroordeeld tot drie jaar gevangenisstraf voor het gebruiken, importeren en verhandelen van heroïne.;https://nl.wikipedia.org/wiki/Guillaume_Depardieu
5;nl;Met wie heeft hij een winnende tandem gevormd in drie succesvolle komedies ?;Pierre Richard;Richard Anconina;Pierre Brasseur;Richard Berry;Débutant;De drie succesvolle komedies zijn « La Chèvre » in 1981, « Les Compères » in 1983 en « Les Fugitifs » in 1986.;https://nl.wikipedia.org/wiki/Pierre_Richard
6;nl;Welke rol speelt Gérard Depardieu in de « Asterix en Obelix » saga ?;Obelix;Asterix;Panoramix;Dogmatix;Débutant;\u003cI\u003eAsterix en Obelix : Mission Cléopâtre », geregisseerd door Alain Chabat en uitgebracht in 2002, telden in totaal 14.;
7;nl;Met welke actrice had hij van 1996 tot 2005 een relatie ?;Carole Boeket;Catherine Deneuve;Mireille Darc;Miou-Miou;Débutant;Sinds 2005 woont Gérard Depardieu bij Clémentine Igou, een voormalig literatuurstudent aan Harvard.;https://nl.wikipedia.org/wiki/Carole_Bouquet
8;nl;In ongeveer hoeveel films is Gérard Depardieu verschenen ?;200;150;100;250;Débutant;Hij toerde met prestigieuze Franse filmmakers, waaronder François Truffaut, Jean-Luc Godard en Alain Resnais.;
9;nl;Met welke film won hij een interpretatieprijs op het Filmfestival van Venetië in 1985 ?;« Politie »;« Danton »;« Twee »;« Loulou »;Débutant;Ondanks aanzienlijke middelen die Pialat niet gewend is, was het neerschieten van « Politie » op zijn zachtst gezegd veelbewogen.;
10;nl;Door wie werd hij gekozen als de Franse stem van John Travolta in « Blow Out » ?;John Travolta;Brian de Palma;John Lightgow;Dennis Franz;Débutant;De film is zeer getekend door de manier waarop de Verenigde Staten de beelden na de oorlog in Vietnam hebben gecontroleerd.;https://nl.wikipedia.org/wiki/Blow_Out
11;nl;In welk jaar werd Gérard Depardieu geboren in Châteauroux ?;1948;1954;1960;1966;Confirmé;Gérard Depardieu is het derde kind van René Depardieu genaamd Dédé en Alice Marillier genaamd La Lilette.;
12;nl;Wie bood in 1972 een rol aan aan Gérard Depardieu in « Nathalie Granger » ?;Margriet Duras;Odette Joyeux;Anne Théron;Christine Albanel;Confirmé;Marguerite Duras had immens publiek succes met de autofictie \u003cI\u003eL'Amant\u003c/I\u003e, Prix Goncourt in 1984.;https://nl.wikipedia.org/wiki/Marguerite_Duras
13;nl;In welk historisch fresco van Bernardo Bertolucci speelde hij ?;« 1900 »;« La Luna »;« Kleine Boeddha »;« Gestolen schoonheid »;Confirmé;Gérard Depardieu maakt indruk door zijn gemak bij het veranderen van universums en ook door de reikwijdte van zijn register.;https://nl.wikipedia.org/wiki/1900_(film)
14;nl;In welke film speelt Gérard Depardieu de titelrol van de beroemde Jacobijn ?;« Danton »;« Uranus »;« Germinaal »;« Vals »;Confirmé;Het werk is gebaseerd op de tegenstelling tussen Danton en Robespierre, die twee verschillende visies op de revolutie belichamen.;https://nl.wikipedia.org/wiki/Danton_(1983)
15;nl;Wie maakte de film « 1492: Christophe Colomb » met Gérard Depardieu ?;Ridley Scott;Steven Spielberg;John Badham;Ron Howard;Confirmé;De film werd uitgebracht op 14 oktober 1992 om de 500ste verjaardag van de Europese ontdekking van Christoffel Columbus te vieren.;https://nl.wikipedia.org/wiki/1492:_Conquest_of_Paradise_(film)
16;nl;In welke film speelt hij een steward en butler van de Grand Condé ?;« Vatel »;« Danton »;« 1900 »;« Germinaal »;Confirmé;De film roept de laatste dagen op van de kok François Vatel, butler van prins Louis II van Bourbon-Condé.;https://nl.wikipedia.org/wiki/Vatel
17;nl;Welke rol, vereeuwigd door Michel Simon Gérard Depardieu, nam het in 2005 over ?;Boudu;Julius;Augustinus;Cézanne;Confirmé;« Boudu » is een nieuwe versie, in plaats van een herstel, van de film van Jean Renoir « Opgeslagen wateren opgeslagen water » van 1932.;https://nl.wikipedia.org/wiki/Boudu
18;nl;In welke stad gaf Vladimir Poetin hem zijn nieuwe Russische paspoort ?;Sotsji;Moskou;Omsk;Irkoetsk;Confirmé;De president van Mordovië, Vladimir Volkov, zal hem een plek aanbieden om een huis te bouwen midden in een bos.;
19;nl;Voor welke sauzen heeft Gérard Depardieu een promotiecampagne gemaakt ?;Barilla;Harry's;Maggi;Kwatta;Confirmé;Sindsdien promoot de acteur voor andere bedrijven zoals Crédit Agricole, het merk Cystos of zelfs Armavia.;
20;nl;Welk beroep belichaamt Gérard Depardieu in de film « Coco » van Gad Elmaleh ?;Dokter;Advocaat;Koken;Gendarme;Confirmé;Dit is de eerste productie van Gad Elmaleh, een bewerking van een schets uit de show « La Vie Normale ».;
21;nl;Welke milieuactivist loco-burgemeester van Bègles Depardieu heeft hij fel bekritiseerd ?;Noël Mamère;José Bové;Antoine Waechter;Brice Lalonde;Expert;Noël Mamère, kandidaat voor de Franse presidentsverkiezingen van 2002, behaalde 5,25%, de beste score van een groene kandidaat.;
22;nl;Welke Franse actrice en tekstschrijver is de moeder van Guillaume en Julie Depardieu ?;Elisabeth Guignot;Bruna Giraldi;Manuela Gourary;Evelyne Grandjean;Expert;Gérard Depardieu en Élisabeth Guignot scheidden in 1992 en scheidden in 2006 na een proces van veertien jaar.;
23;nl;Waar ging Gérard Depardieu oppassen om geld te verdienen ?;Jacques Demy;François Truffaut;Jean-Luc Godard;Alain Resnais;Expert;Jacques Demy is bekend als regisseur, maar ook als scenarioschrijver, dialoogschrijver, tekstschrijver, producent en acteur.;https://nl.wikipedia.org/wiki/Guillaume_Depardieu
24;nl;Wie maakte in 1982 de historische film « Le Retour de Martin Guerre » ?;Daniel Vigne;Martin Provost;Hervé Guibert;Michel Leclerc;Expert;Er wordt gezegd dat het deze film in kostuum is die hem ongetwijfeld een bepaalde smaak voor dit soort rollen heeft gegeven.;https://nl.wikipedia.org/wiki/Le_Retour_de_Martin_Guerre
25;nl;Welke komedie vertegenwoordigt zijn eerste internationale succes in de bioscoop ?;« Groene kaart »;« Glenn »;« De Onoverwinnelijken »;\u003cI\u003eHet einde »;Expert;Zijn optreden in « Green Card » samen met Andie MacDowell leverde hem de Golden Globe voor Beste Comedy Actor op.;https://nl.wikipedia.org/wiki/Green_Card_(film)
26;nl;Voor welke christelijke theoloog bewondert Gérard Depardieu ?;Sint-Augustinus;Sint André;Sint Bernard;Sint Franciscus;Expert;Hij ontmoette Johannes Paulus II tijdens het jubileum van het jaar 2000, toen de bisschop van Hippo werd genoemd.;https://nl.wikipedia.org/wiki/Augustinus_van_Hippo
27;nl;Welke president kende Gérard Depardieu het Legioen van Eer toe ?;François Mitterrand;Jacques Chirac;François Hollande;Nicolas Sarkozy;Expert;Depardieu raakte betrokken bij de Individuele, irritante en onafhankelijke beweging voor de herverkiezing van François Mitterrand.;
28;nl;Van wie verklaarde hij in 2010: Het is vijftig jaar politieke intelligentie ?;Fidel Castro;Maurice Bisschop;Pol Pot;Marien Ngouabi;Expert;In 1996 investeerde hij in een oliemaatschappij in Cuba, op advies van een wederzijdse vriend, Gérard Bourgoin.;https://nl.wikipedia.org/wiki/Fidel_Castro
29;nl;In welk Belgisch dorp verwierf Gérard Depardieu eind 2012 een pand ?;Nechin;Antoing;Basècle;Blaton;Expert;Jean-Marc Ayraw, die het belastingbeleid van zijn regering verdedigt, verklaart dat dit vertrek vrij sjofel is.;
30;nl;Welk bedrijf richtte hij op met zakenman Bernard Magrez ?;De sleutel tot het terroir;La Part des Anges;Wijn lekkernijen;Frankrijk van hier;Expert;Het heeft ook geïnvesteerd in geweldige restaurants, een hotel, een brasserie, een kelder-restaurant en een visboer.;
